UNIX TIME;TIME;LAT;LONG;ALT;DIST;HR;CAD;TEMP;POWER
1178692439;2007-05-09T06:33:59Z;-33,885469;151,207917;36;8.494302;0;0;No Data;No Data
1178692441;2007-05-09T06:34:01Z;-33,885391;151,207933;36;8.503065;0;0;No Data;No Data
1178692445;2007-05-09T06:34:05Z;-33,885221;151,207966;33;8.522228;0;0;No Data;No Data
1178692448;2007-05-09T06:34:08Z;-33,885128;151,207982;33;8.532672;0;0;No Data;No Data
1178692451;2007-05-09T06:34:11Z;-33,885019;151,207997;33;8.544807;0;0;No Data;No Data
1178692454;2007-05-09T06:34:14Z;-33,884896;151,208013;33;8.558579;0;0;No Data;No Data
1178692458;2007-05-09T06:34:18Z;-33,884756;151,208027;33;8.574137;0;0;No Data;No Data
1178692461;2007-05-09T06:34:21Z;-33,884648;151,208043;33;8.586208;0;0;No Data;No Data
1178692464;2007-05-09T06:34:24Z;-33,884508;151,208076;33;8.602009;0;0;No Data;No Data
1178692469;2007-05-09T06:34:29Z;-33,884354;151,208091;33;8.619187;0;0;No Data;No Data
1178692472;2007-05-09T06:34:32Z;-33,884245;151,208106;33;8.631314;0;0;No Data;No Data
1178692474;2007-05-09T06:34:34Z;-33,884168;151,208104;33;8.639809;0;0;No Data;No Data
1178692477;2007-05-09T06:34:37Z;-33,884045;151,208101;33;8.653474;0;0;No Data;No Data
1178692483;2007-05-09T06:34:43Z;-33,883798;151,208094;33;8.680934;0;0;No Data;No Data
1178692489;2007-05-09T06:34:49Z;-33,883582;151,208069;28;8.705001;0;0;No Data;No Data
1178692491;2007-05-09T06:34:51Z;-33,883521;151,208049;26;8.711983;0;0;No Data;No Data
1178692494;2007-05-09T06:34:54Z;-33,883413;151,208028;26;8.724082;0;0;No Data;No Data
1178692499;2007-05-09T06:34:59Z;-33,883228;151,208023;26;8.744619;0;0;No Data;No Data
1178692505;2007-05-09T06:35:05Z;-33,882981;151,208016;26;8.772046;0;0;No Data;No Data
1178692509;2007-05-09T06:35:09Z;-33,882842;151,208012;24;8.787431;0;0;No Data;No Data
1178692511;2007-05-09T06:35:11Z;-33,882750;151,207991;24;8.797784;0;0;No Data;No Data
1178692514;2007-05-09T06:35:14Z;-33,882658;151,207988;24;8.808024;0;0;No Data;No Data
1178692517;2007-05-09T06:35:17Z;-33,882550;151,207985;24;8.820045;0;0;No Data;No Data
1178692521;2007-05-09T06:35:21Z;-33,882411;151,207981;24;8.835503;0;0;No Data;No Data
1178692524;2007-05-09T06:35:24Z;-33,882287;151,207978;24;8.849228;0;0;No Data;No Data
1178692528;2007-05-09T06:35:28Z;-33,882133;151,207992;24;8.866418;0;0;No Data;No Data
1178692532;2007-05-09T06:35:32Z;-33,881978;151,207988;23;8.883588;0;0;No Data;No Data
1178692537;2007-05-09T06:35:37Z;-33,881809;151,207983;23;8.902398;0;0;No Data;No Data
1178692541;2007-05-09T06:35:41Z;-33,881638;151,208016;23;8.921615;0;0;No Data;No Data
1178692544;2007-05-09T06:35:44Z;-33,881530;151,208032;23;8.933699;0;0;No Data;No Data
1178692547;2007-05-09T06:35:47Z;-33,881406;151,208065;27;8.947839;0;0;No Data;No Data
1178692551;2007-05-09T06:35:51Z;-33,881266;151,208117;27;8.964147;0;0;No Data;No Data
1178692554;2007-05-09T06:35:54Z;-33,881172;151,208171;20;8.975683;0;0;No Data;No Data
1178692556;2007-05-09T06:35:56Z;-33,881095;151,208187;20;8.984379;0;0;No Data;No Data
1178692558;2007-05-09T06:35:58Z;-33,881017;151,208185;20;8.992959;0;0;No Data;No Data
1178692562;2007-05-09T06:36:02Z;-33,880863;151,208199;20;9.010124;0;0;No Data;No Data
1178692564;2007-05-09T06:36:04Z;-33,880786;151,208197;20;9.01868;0;0;No Data;No Data
1178692568;2007-05-09T06:36:08Z;-33,880662;151,208194;20;9.032407;0;0;No Data;No Data
1178692571;2007-05-09T06:36:11Z;-33,880554;151,208191;20;9.044354;0;0;No Data;No Data
1178692576;2007-05-09T06:36:16Z;-33,880354;151,208167;32;9.066676;0;0;No Data;No Data
1178692580;2007-05-09T06:36:20Z;-33,880215;151,208163;32;9.082086;0;0;No Data;No Data
1178692583;2007-05-09T06:36:23Z;-33,880107;151,208160;32;9.094045;0;0;No Data;No Data
1178692585;2007-05-09T06:36:25Z;-33,880031;151,208083;32;9.104975;0;0;No Data;No Data
1178692588;2007-05-09T06:36:28Z;-33,879940;151,208025;25;9.116378;0;0;No Data;No Data
1178692593;2007-05-09T06:36:33Z;-33,880096;151,207918;25;9.136423;0;0;No Data;No Data
1178692595;2007-05-09T06:36:35Z;-33,880189;151,207902;25;9.146953;0;0;No Data;No Data
1178692599;2007-05-09T06:36:39Z;-33,880328;151,207887;25;9.162586;0;0;No Data;No Data
1178692601;2007-05-09T06:36:41Z;-33,880406;151,207889;19;9.171279;0;0;No Data;No Data
1178692603;2007-05-09T06:36:43Z;-33,880467;151,207891;19;9.178159;0;0;No Data;No Data
1178692606;2007-05-09T06:36:46Z;-33,880575;151,207894;19;9.190273;0;0;No Data;No Data
1178692608;2007-05-09T06:36:48Z;-33,880668;151,207878;19;9.200806;0;0;No Data;No Data
1178692613;2007-05-09T06:36:53Z;-33,880838;151,207864;19;9.21986;0;0;No Data;No Data
1178692616;2007-05-09T06:36:56Z;-33,880946;151,207867;19;9.231975;0;0;No Data;No Data
1178692618;2007-05-09T06:36:58Z;-33,881023;151,207869;19;9.240654;0;0;No Data;No Data
1178692620;2007-05-09T06:37:00Z;-33,881101;151,207852;19;9.249511;0;0;No Data;No Data
1178692623;2007-05-09T06:37:03Z;-33,881209;151,207855;23;9.261588;0;0;No Data;No Data
1178692626;2007-05-09T06:37:06Z;-33,881317;151,207858;23;9.273666;0;0;No Data;No Data
1178692629;2007-05-09T06:37:09Z;-33,881425;151,207861;23;9.285745;0;0;No Data;No Data
1178692632;2007-05-09T06:37:12Z;-33,881549;151,207846;23;9.299639;0;0;No Data;No Data
1178692636;2007-05-09T06:37:16Z;-33,881718;151,207851;23;9.318567;0;0;No Data;No Data
1178692641;2007-05-09T06:37:21Z;-33,881904;151,207837;23;9.339361;0;0;No Data;No Data
1178692644;2007-05-09T06:37:24Z;-33,882013;151,207803;23;9.3519;0;0;No Data;No Data
1178692648;2007-05-09T06:37:28Z;-33,882152;151,207788;24;9.367473;0;0;No Data;No Data
1178692652;2007-05-09T06:37:32Z;-33,882291;151,207755;24;9.383341;0;0;No Data;No Data
1178692658;2007-05-09T06:37:38Z;-33,882524;151,207687;24;9.410107;0;0;No Data;No Data
1178692663;2007-05-09T06:37:43Z;-33,882710;151,207674;24;9.430884;0;0;No Data;No Data
1178692667;2007-05-09T06:37:47Z;-33,882849;151,207640;24;9.446758;0;0;No Data;No Data
1178692673;2007-05-09T06:37:53Z;-33,883066;151,207628;26;9.470969;0;0;No Data;No Data
1178692678;2007-05-09T06:37:58Z;-33,883236;151,207595;26;9.490205;0;0;No Data;No Data
1178692680;2007-05-09T06:38:00Z;-33,883329;151,207579;26;9.500723;0;0;No Data;No Data
1178692684;2007-05-09T06:38:04Z;-33,883453;151,207564;26;9.514638;0;0;No Data;No Data
1178692686;2007-05-09T06:38:06Z;-33,883545;151,207566;26;9.524991;0;0;No Data;No Data
1178692689;2007-05-09T06:38:09Z;-33,883669;151,207551;26;9.538943;0;0;No Data;No Data
1178692693;2007-05-09T06:38:13Z;-33,883808;151,207555;28;9.554492;0;0;No Data;No Data
1178692696;2007-05-09T06:38:16Z;-33,883901;151,207558;28;9.56487;0;0;No Data;No Data
1178692698;2007-05-09T06:38:18Z;-33,884009;151,207560;28;9.576919;0;0;No Data;No Data
1178692702;2007-05-09T06:38:22Z;-33,884132;151,207545;28;9.590785;0;0;No Data;No Data
1178692705;2007-05-09T06:38:25Z;-33,884256;151,207530;28;9.60474;0;0;No Data;No Data
1178692710;2007-05-09T06:38:30Z;-33,884426;151,207535;28;9.623728;0;0;No Data;No Data
1178692713;2007-05-09T06:38:33Z;-33,884565;151,207539;33;9.639248;0;0;No Data;No Data
1178692716;2007-05-09T06:38:36Z;-33,884673;151,207542;33;9.651316;0;0;No Data;No Data
1178692719;2007-05-09T06:38:39Z;-33,884781;151,207544;33;9.663384;0;0;No Data;No Data
1178692723;2007-05-09T06:38:43Z;-33,884935;151,207549;33;9.68061;0;0;No Data;No Data
1178692727;2007-05-09T06:38:47Z;-33,885074;151,207571;33;9.696246;0;0;No Data;No Data
1178692732;2007-05-09T06:38:52Z;-33,885243;151,207576;33;9.715168;0;0;No Data;No Data
1178692735;2007-05-09T06:38:55Z;-33,885382;151,207580;36;9.730734;0;0;No Data;No Data
1178692739;2007-05-09T06:38:59Z;-33,885506;151,207583;36;9.744566;0;0;No Data;No Data
1178692742;2007-05-09T06:39:02Z;-33,885614;151,207567;36;9.756734;0;0;No Data;No Data
1178692743;2007-05-09T06:39:03Z;-33,885676;151,207569;36;9.763673;0;0;No Data;No Data
1178692745;2007-05-09T06:39:05Z;-33,885753;151,207571;36;9.772298;0;0;No Data;No Data
1178692748;2007-05-09T06:39:08Z;-33,885846;151,207574;36;9.782658;0;0;No Data;No Data
1178692750;2007-05-09T06:39:10Z;-33,885938;151,207595;36;9.793116;0;0;No Data;No Data
1178692754;2007-05-09T06:39:14Z;-33,885843;151,207685;36;9.806536;0;0;No Data;No Data
1178692756;2007-05-09T06:39:16Z;-33,885766;151,207702;36;9.81521;0;0;No Data;No Data
1178692762;2007-05-09T06:39:22Z;-33,885533;151,207770;36;9.841845;0;0;No Data;No Data
1178692766;2007-05-09T06:39:26Z;-33,885394;151,207766;36;9.857247;0;0;No Data;No Data
1178692770;2007-05-09T06:39:30Z;-33,885224;151,207761;33;9.87607;0;0;No Data;No Data
1178692773;2007-05-09T06:39:33Z;-33,885132;151,207740;33;9.886404;0;0;No Data;No Data
1178692775;2007-05-09T06:39:35Z;-33,885040;151,207738;33;9.896631;0;0;No Data;No Data
1178692779;2007-05-09T06:39:39Z;-33,884886;151,207715;33;9.913881;0;0;No Data;No Data
1178692784;2007-05-09T06:39:44Z;-33,884716;151,207729;33;9.932837;0;0;No Data;No Data
1178692789;2007-05-09T06:39:49Z;-33,884530;151,207724;28;9.95344;0;0;No Data;No Data
1178692792;2007-05-09T06:39:52Z;-33,884422;151,207758;28;9.965845;0;0;No Data;No Data
1178692796;2007-05-09T06:39:56Z;-33,884283;151,207773;28;9.981376;0;0;No Data;No Data
1178692799;2007-05-09T06:39:59Z;-33,884143;151,207787;28;9.996929;0;0;No Data;No Data
1178692803;2007-05-09T06:40:03Z;-33,884019;151,207821;28;10.01102;0;0;No Data;No Data
1178692806;2007-05-09T06:40:06Z;-33,883911;151,207837;28;10.0231;0;0;No Data;No Data
1178692810;2007-05-09T06:40:10Z;-33,883756;151,207851;28;10.04033;0;0;No Data;No Data
1178692817;2007-05-09T06:40:17Z;-33,883478;151,207862;26;10.07123;0;0;No Data;No Data
1178692823;2007-05-09T06:40:23Z;-33,883246;151,207874;26;10.09699;0;0;No Data;No Data
1178692826;2007-05-09T06:40:26Z;-33,883153;151,207890;26;10.10736;0;0;No Data;No Data
1178692830;2007-05-09T06:40:30Z;-33,882999;151,207886;26;10.12444;0;0;No Data;No Data
1178692834;2007-05-09T06:40:34Z;-33,882829;151,207881;24;10.14327;0;0;No Data;No Data
1178692839;2007-05-09T06:40:39Z;-33,882645;151,207858;24;10.16385;0;0;No Data;No Data
1178692843;2007-05-09T06:40:43Z;-33,882506;151,207835;24;10.1794;0;0;No Data;No Data
1178692845;2007-05-09T06:40:45Z;-33,882429;151,207815;24;10.18808;0;0;No Data;No Data
1178692847;2007-05-09T06:40:47Z;-33,882352;151,207812;24;10.19659;0;0;No Data;No Data
1178692855;2007-05-09T06:40:55Z;-33,882074;151,207805;24;10.22745;0;0;No Data;No Data
1178692860;2007-05-09T06:41:00Z;-33,881859;151,207780;23;10.25146;0;0;No Data;No Data
1178692864;2007-05-09T06:41:04Z;-33,881704;151,207776;23;10.26861;0;0;No Data;No Data
1178692869;2007-05-09T06:41:09Z;-33,881550;151,207772;23;10.28569;0;0;No Data;No Data
1178692874;2007-05-09T06:41:14Z;-33,881335;151,207729;23;10.30991;0;0;No Data;No Data
1178692876;2007-05-09T06:41:16Z;-33,881273;151,207727;23;10.31674;0;0;No Data;No Data
1178692879;2007-05-09T06:41:19Z;-33,881150;151,207724;19;10.33042;0;0;No Data;No Data
1178692882;2007-05-09T06:41:22Z;-33,881042;151,207721;19;10.34243;0;0;No Data;No Data
1178692888;2007-05-09T06:41:28Z;-33,880841;151,207715;19;10.36475;0;0;No Data;No Data
1178692892;2007-05-09T06:41:32Z;-33,880671;151,207729;19;10.38367;0;0;No Data;No Data
1178692897;2007-05-09T06:41:37Z;-33,880486;151,207724;19;10.40423;0;0;No Data;No Data
1178692901;2007-05-09T06:41:41Z;-33,880332;151,207720;25;10.42137;0;0;No Data;No Data
1178692905;2007-05-09T06:41:45Z;-33,880177;151,207715;25;10.43854;0;0;No Data;No Data
1178692909;2007-05-09T06:41:49Z;-33,880054;151,207712;25;10.4522;0;0;No Data;No Data
1178692912;2007-05-09T06:41:52Z;-33,879930;151,207709;25;10.46591;0;0;No Data;No Data
1178692914;2007-05-09T06:41:54Z;-33,879870;151,207651;25;10.47441;0;0;No Data;No Data
1178692915;2007-05-09T06:41:55Z;-33,879901;151,207634;25;10.47825;0;0;No Data;No Data
1178692917;2007-05-09T06:41:57Z;-33,879994;151,207599;25;10.48916;0;0;No Data;No Data
1178692921;2007-05-09T06:42:01Z;-33,880118;151,207584;25;10.50309;0;0;No Data;No Data
1178692924;2007-05-09T06:42:04Z;-33,880241;151,207587;25;10.51689;0;0;No Data;No Data
1178692926;2007-05-09T06:42:06Z;-33,880319;151,207589;25;10.52559;0;0;No Data;No Data
1178692928;2007-05-09T06:42:08Z;-33,880396;151,207591;19;10.53419;0;0;No Data;No Data
1178692931;2007-05-09T06:42:11Z;-33,880504;151,207594;19;10.54625;0;0;No Data;No Data
1178692934;2007-05-09T06:42:14Z;-33,880612;151,207597;19;10.55831;0;0;No Data;No Data
1178692936;2007-05-09T06:42:16Z;-33,880704;151,207600;19;10.56865;0;0;No Data;No Data
1178692940;2007-05-09T06:42:20Z;-33,880844;151,207585;19;10.5843;0;0;No Data;No Data
1178692944;2007-05-09T06:42:24Z;-33,880983;151,207552;19;10.60014;0;0;No Data;No Data
1178692947;2007-05-09T06:42:27Z;-33,881091;151,207536;19;10.61236;0;0;No Data;No Data
1178692950;2007-05-09T06:42:30Z;-33,881215;151,207521;23;10.62632;0;0;No Data;No Data
1178692954;2007-05-09T06:42:34Z;-33,881354;151,207525;23;10.64187;0;0;No Data;No Data
1178692958;2007-05-09T06:42:38Z;-33,881493;151,207529;23;10.65741;0;0;No Data;No Data
1178692963;2007-05-09T06:42:43Z;-33,881694;151,207515;23;10.67987;0;0;No Data;No Data
1178692967;2007-05-09T06:42:47Z;-33,881818;151,207500;23;10.69376;0;0;No Data;No Data
1178692971;2007-05-09T06:42:51Z;-33,881973;151,207467;23;10.7113;0;0;No Data;No Data
1178692975;2007-05-09T06:42:55Z;-33,882112;151,207434;24;10.72715;0;0;No Data;No Data
1178692979;2007-05-09T06:42:59Z;-33,882267;151,207420;24;10.7445;0;0;No Data;No Data
1178692983;2007-05-09T06:43:03Z;-33,882437;151,207387;24;10.76376;0;0;No Data;No Data
1178692988;2007-05-09T06:43:08Z;-33,882623;151,207355;24;10.78475;0;0;No Data;No Data
1178692992;2007-05-09T06:43:12Z;-33,882747;151,207340;24;10.79868;0;0;No Data;No Data
1178692998;2007-05-09T06:43:18Z;-33,882979;151,207309;26;10.82473;0;0;No Data;No Data
1178693003;2007-05-09T06:43:23Z;-33,883165;151,207277;26;10.8457;0;0;No Data;No Data
1178693007;2007-05-09T06:43:27Z;-33,883320;151,207263;26;10.86302;0;0;No Data;No Data
1178693011;2007-05-09T06:43:31Z;-33,883459;151,207248;26;10.8786;0;0;No Data;No Data
1178693014;2007-05-09T06:43:34Z;-33,883567;151,207232;26;10.89079;0;0;No Data;No Data
1178693017;2007-05-09T06:43:37Z;-33,883691;151,207236;26;10.90462;0;0;No Data;No Data
1178693021;2007-05-09T06:43:41Z;-33,883845;151,207240;28;10.92182;0;0;No Data;No Data
1178693026;2007-05-09T06:43:46Z;-33,884015;151,207245;28;10.94077;0;0;No Data;No Data
1178693031;2007-05-09T06:43:51Z;-33,884216;151,207231;28;10.96319;0;0;No Data;No Data
1178693035;2007-05-09T06:43:55Z;-33,884354;151,207235;28;10.97867;0;0;No Data;No Data
1178693039;2007-05-09T06:43:59Z;-33,884493;151,207239;28;10.99425;0;0;No Data;No Data
1178693041;2007-05-09T06:44:01Z;-33,884586;151,207242;33;11.00466;0;0;No Data;No Data
1178693044;2007-05-09T06:44:04Z;-33,884679;151,207244;33;11.01502;0;0;No Data;No Data
1178693046;2007-05-09T06:44:06Z;-33,884771;151,207228;33;11.02546;0;0;No Data;No Data
1178693049;2007-05-09T06:44:09Z;-33,884895;151,207213;33;11.03941;0;0;No Data;No Data
1178693052;2007-05-09T06:44:12Z;-33,884988;151,207197;33;11.04994;0;0;No Data;No Data
1178693055;2007-05-09T06:44:15Z;-33,885096;151,207200;33;11.06204;0;0;No Data;No Data
1178693057;2007-05-09T06:44:17Z;-33,885189;151,207184;33;11.07256;0;0;No Data;No Data
1178693060;2007-05-09T06:44:20Z;-33,885282;151,207186;25;11.08294;0;0;No Data;No Data
1178693063;2007-05-09T06:44:23Z;-33,885405;151,207190;36;11.09671;0;0;No Data;No Data
1178693067;2007-05-09T06:44:27Z;-33,885529;151,207193;36;11.11052;0;0;No Data;No Data
1178693070;2007-05-09T06:44:30Z;-33,885652;151,207178;36;11.12437;0;0;No Data;No Data
1178693071;2007-05-09T06:44:31Z;-33,885638;151,207140;36;11.12814;0;0;No Data;No Data
1178693073;2007-05-09T06:44:33Z;-33,885577;151,207083;29;11.13667;0;0;No Data;No Data
1178693077;2007-05-09T06:44:37Z;-33,885423;151,207041;29;11.15414;0;0;No Data;No Data
1178693079;2007-05-09T06:44:39Z;-33,885331;151,207039;25;11.16435;0;0;No Data;No Data
1178693083;2007-05-09T06:44:43Z;-33,885207;151,207036;25;11.17806;0;0;No Data;No Data
1178693084;2007-05-09T06:44:44Z;-33,885146;151,207034;25;11.18484;0;0;No Data;No Data
1178693086;2007-05-09T06:44:46Z;-33,885084;151,207051;25;11.19192;0;0;No Data;No Data
1178693089;2007-05-09T06:44:49Z;-33,884975;151,207066;25;11.20407;0;0;No Data;No Data
1178693092;2007-05-09T06:44:52Z;-33,884851;151,207082;25;11.21785;0;0;No Data;No Data
1178693095;2007-05-09T06:44:55Z;-33,884759;151,207079;25;11.22806;0;0;No Data;No Data
1178693101;2007-05-09T06:45:01Z;-33,884542;151,207092;28;11.25214;0;0;No Data;No Data
1178693106;2007-05-09T06:45:06Z;-33,884326;151,207104;28;11.27615;0;0;No Data;No Data
1178693111;2007-05-09T06:45:11Z;-33,884140;151,207136;28;11.297;0;0;No Data;No Data
1178693115;2007-05-09T06:45:15Z;-33,884001;151,207151;28;11.31249;0;0;No Data;No Data
1178693119;2007-05-09T06:45:19Z;-33,883862;151,207166;28;11.328;0;0;No Data;No Data
1178693122;2007-05-09T06:45:22Z;-33,883723;151,207181;26;11.34353;0;0;No Data;No Data
1178693131;2007-05-09T06:45:31Z;-33,883414;151,207172;26;11.37788;0;0;No Data;No Data
1178693134;2007-05-09T06:45:34Z;-33,883275;151,207168;26;11.39329;0;0;No Data;No Data
1178693137;2007-05-09T06:45:37Z;-33,883183;151,207166;26;11.40353;0;0;No Data;No Data
1178693139;2007-05-09T06:45:39Z;-33,883090;151,207163;26;11.41383;0;0;No Data;No Data
1178693142;2007-05-09T06:45:42Z;-33,882997;151,207161;26;11.42408;0;0;No Data;No Data
1178693145;2007-05-09T06:45:45Z;-33,882889;151,207158;24;11.43601;0;0;No Data;No Data
1178693150;2007-05-09T06:45:50Z;-33,882673;151,207152;24;11.45996;0;0;No Data;No Data
1178693157;2007-05-09T06:45:57Z;-33,882426;151,207182;24;11.48757;0;0;No Data;No Data
1178693161;2007-05-09T06:46:01Z;-33,882272;151,207178;24;11.50472;0;0;No Data;No Data
1178693164;2007-05-09T06:46:04Z;-33,882163;151,207194;24;11.51687;0;0;No Data;No Data
1178693167;2007-05-09T06:46:07Z;-33,882055;151,207191;24;11.52882;0;0;No Data;No Data
1178693171;2007-05-09T06:46:11Z;-33,881916;151,207205;23;11.54431;0;0;No Data;No Data
1178693176;2007-05-09T06:46:16Z;-33,881715;151,207200;23;11.5666;0;0;No Data;No Data
1178693180;2007-05-09T06:46:20Z;-33,881561;151,207214;23;11.58378;0;0;No Data;No Data
1178693185;2007-05-09T06:46:25Z;-33,881375;151,207228;23;11.60445;0;0;No Data;No Data
1178693190;2007-05-09T06:46:30Z;-33,881205;151,207223;23;11.62327;0;0;No Data;No Data
1178693195;2007-05-09T06:46:35Z;-33,881005;151,207236;19;11.64557;0;0;No Data;No Data
1178693199;2007-05-09T06:46:39Z;-33,880865;151,207251;19;11.66113;0;0;No Data;No Data
1178693204;2007-05-09T06:46:44Z;-33,880664;151,207283;19;11.68364;0;0;No Data;No Data
1178693208;2007-05-09T06:46:48Z;-33,880509;151,207297;19;11.70085;0;0;No Data;No Data
1178693212;2007-05-09T06:46:52Z;-33,880370;151,207330;25;11.7166;0;0;No Data;No Data
1178693216;2007-05-09T06:46:56Z;-33,880216;151,207326;25;11.73374;0;0;No Data;No Data
1178693219;2007-05-09T06:46:59Z;-33,880092;151,207341;25;11.7476;0;0;No Data;No Data
1178693221;2007-05-09T06:47:01Z;-33,880015;151,207339;25;11.75616;0;0;No Data;No Data
1178693224;2007-05-09T06:47:04Z;-33,879937;151,207337;25;11.76474;0;0;No Data;No Data
1178693227;2007-05-09T06:47:07Z;-33,879815;151,207296;25;11.7788;0;0;No Data;No Data
1178693227;2007-05-09T06:47:07Z;-33,879815;151,207278;25;11.78043;0;0;No Data;No Data
1178693229;2007-05-09T06:47:09Z;-33,879863;151,207205;25;11.78903;0;0;No Data;No Data
1178693232;2007-05-09T06:47:12Z;-33,879971;151,207171;25;11.80156;0;0;No Data;No Data
1178693235;2007-05-09T06:47:15Z;-33,880049;151,207154;25;11.81043;0;0;No Data;No Data
1178693237;2007-05-09T06:47:17Z;-33,880157;151,207157;25;11.82251;0;0;No Data;No Data
1178693240;2007-05-09T06:47:20Z;-33,880265;151,207160;25;11.83459;0;0;No Data;No Data
1178693246;2007-05-09T06:47:26Z;-33,880466;151,207166;19;11.85698;0;0;No Data;No Data
1178693249;2007-05-09T06:47:29Z;-33,880605;151,207151;19;11.87255;0;0;No Data;No Data
1178693253;2007-05-09T06:47:33Z;-33,880729;151,207136;19;11.88643;0;0;No Data;No Data
1178693256;2007-05-09T06:47:36Z;-33,880852;151,207120;19;11.90029;0;0;No Data;No Data
1178693260;2007-05-09T06:47:40Z;-33,881007;151,207087;38;11.91789;0;0;No Data;No Data
1178693265;2007-05-09T06:47:45Z;-33,881177;151,207074;38;11.93696;0;0;No Data;No Data
1178693268;2007-05-09T06:47:48Z;-33,881285;151,207077;23;11.94909;0;0;No Data;No Data
1178693271;2007-05-09T06:47:51Z;-33,881409;151,207061;23;11.96305;0;0;No Data;No Data
1178693277;2007-05-09T06:47:57Z;-33,881625;151,207067;23;11.98719;0;0;No Data;No Data
1178693281;2007-05-09T06:48:01Z;-33,881780;151,207072;23;12.00446;0;0;No Data;No Data
1178693286;2007-05-09T06:48:06Z;-33,881980;151,207058;23;12.02687;0;0;No Data;No Data
1178693290;2007-05-09T06:48:10Z;-33,882104;151,207043;33;12.04082;0;0;No Data;No Data
1178693294;2007-05-09T06:48:14Z;-33,882275;151,207011;33;12.0601;0;0;No Data;No Data
1178693301;2007-05-09T06:48:21Z;-33,882523;151,206943;33;12.08845;0;0;No Data;No Data
1178693308;2007-05-09T06:48:28Z;-33,882755;151,206894;33;12.11477;0;0;No Data;No Data
1178693311;2007-05-09T06:48:31Z;-33,882895;151,206879;33;12.13043;0;0;No Data;No Data
1178693315;2007-05-09T06:48:35Z;-33,883049;151,206865;24;12.14771;0;0;No Data;No Data
1178693318;2007-05-09T06:48:38Z;-33,883157;151,206868;24;12.15983;0;0;No Data;No Data
1178693322;2007-05-09T06:48:42Z;-33,883297;151,206853;24;12.17548;0;0;No Data;No Data
1178693328;2007-05-09T06:48:48Z;-33,883513;151,206840;24;12.1996;0;0;No Data;No Data
1178693332;2007-05-09T06:48:52Z;-33,883668;151,206826;24;12.21691;0;0;No Data;No Data
1178693335;2007-05-09T06:48:55Z;-33,883791;151,206811;22;12.23076;0;0;No Data;No Data
1178693340;2007-05-09T06:49:00Z;-33,883961;151,206815;22;12.24975;0;0;No Data;No Data
1178693344;2007-05-09T06:49:04Z;-33,884131;151,206820;22;12.26871;0;0;No Data;No Data
1178693348;2007-05-09T06:49:08Z;-33,884255;151,206805;22;12.28259;0;0;No Data;No Data
1178693351;2007-05-09T06:49:11Z;-33,884363;151,206808;22;12.29463;0;0;No Data;No Data
1178693354;2007-05-09T06:49:14Z;-33,884486;151,206793;22;12.30849;0;0;No Data;No Data
1178693358;2007-05-09T06:49:18Z;-33,884625;151,206796;25;12.32405;0;0;No Data;No Data
1178693361;2007-05-09T06:49:21Z;-33,884733;151,206799;25;12.33616;0;0;No Data;No Data
1178693363;2007-05-09T06:49:23Z;-33,884826;151,206802;25;12.34655;0;0;No Data;No Data
1178693366;2007-05-09T06:49:26Z;-33,884918;151,206804;25;12.3569;0;0;No Data;No Data
1178693368;2007-05-09T06:49:28Z;-33,884996;151,206807;25;12.36559;0;0;No Data;No Data
1178693370;2007-05-09T06:49:30Z;-33,885088;151,206809;25;12.3759;0;0;No Data;No Data
1178693374;2007-05-09T06:49:34Z;-33,885227;151,206794;25;12.39152;0;0;No Data;No Data
1178693376;2007-05-09T06:49:36Z;-33,885229;151,206701;25;12.40004;0;0;No Data;No Data
1178693377;2007-05-09T06:49:37Z;-33,885230;151,206664;25;12.4034;0;0;No Data;No Data
1178693380;2007-05-09T06:49:40Z;-33,885170;151,206551;25;12.41572;0;0;No Data;No Data
1178693382;2007-05-09T06:49:42Z;-33,885093;151,206530;25;12.4244;0;0;No Data;No Data
1178693384;2007-05-09T06:49:44Z;-33,885032;151,206510;25;12.43137;0;0;No Data;No Data
1178693386;2007-05-09T06:49:46Z;-33,884940;151,206489;25;12.44175;0;0;No Data;No Data
1178693389;2007-05-09T06:49:49Z;-33,884816;151,206504;25;12.45557;0;0;No Data;No Data
1178693391;2007-05-09T06:49:51Z;-33,884770;151,206503;25;12.46067;0;0;No Data;No Data
1178693395;2007-05-09T06:49:55Z;-33,884600;151,206517;25;12.47962;0;0;No Data;No Data
1178693397;2007-05-09T06:49:57Z;-33,884538;151,206515;22;12.48648;0;0;No Data;No Data
1178693400;2007-05-09T06:50:00Z;-33,884415;151,206512;22;12.50018;0;0;No Data;No Data
1178693403;2007-05-09T06:50:03Z;-33,884306;151,206527;22;12.51233;0;0;No Data;No Data
1178693408;2007-05-09T06:50:08Z;-33,884105;151,206540;22;12.53467;0;0;No Data;No Data
1178693413;2007-05-09T06:50:13Z;-33,883950;151,206573;22;12.55213;0;0;No Data;No Data
1178693416;2007-05-09T06:50:16Z;-33,883827;151,206570;22;12.5658;0;0;No Data;No Data
1178693420;2007-05-09T06:50:20Z;-33,883672;151,206603;24;12.5833;0;0;No Data;No Data
1178693424;2007-05-09T06:50:24Z;-33,883517;151,206636;24;12.6008;0;0;No Data;No Data
1178693428;2007-05-09T06:50:28Z;-33,883393;151,206651;24;12.61462;0;0;No Data;No Data
1178693432;2007-05-09T06:50:32Z;-33,883223;151,206646;24;12.63346;0;0;No Data;No Data
